Restaurant ID,Restaurant Name,City,Locality,Cuisines,Rating text,Votes
309697,Cake Point,Gurgaon,DLF Phase 3,"Bakery, Desserts",Average,35
18444353,Cakes Degree,Gurgaon,DLF Phase 3,Bakery,Average,18
304185,Chateau Garlic,Gurgaon,DLF Phase 3,"North Indian, Chinese",Average,14
18383489,Chennai Express,Gurgaon,DLF Phase 3,"South Indian, North Indian",Average,15
312022,Crust N Cakes,Gurgaon,DLF Phase 3,Bakery,Average,18
18425765,Dabba Meat,Gurgaon,DLF Phase 3,North Indian,Average,29
2827,Deepak Rasoi,Gurgaon,DLF Phase 3,"North Indian, Chinese",Average,22
18223957,Foodaucity - Bum Bum Bholey Ke Chole Bhature,Gurgaon,DLF Phase 3,Street Food,Average,14
18492107,Foodies Nation,Gurgaon,DLF Phase 3,"Chinese, North Indian",Average,19
300074,Goli Vada Pav No. 1,Gurgaon,DLF Phase 3,Street Food,Average,83
305096,Grandma's Kitchen,Gurgaon,DLF Phase 3,"North Indian, South Indian",Average,20
18336206,Gurgaon Hights,Gurgaon,DLF Phase 3,North Indian,Average,19
303094,Idliss,Gurgaon,DLF Phase 3,"South Indian, North Indian, Chinese",Average,359
306858,Indian Home Food,Gurgaon,DLF Phase 3,"North Indian, Chinese",Average,51
312562,Jetha Lal Ka Dhabha,Gurgaon,DLF Phase 3,"North Indian, Chinese",Average,53
307935,Kusum Rolls,Gurgaon,DLF Phase 3,"Fast Food, Chinese",Average,71
302184,Megha Vaishno Dhaba,Gurgaon,DLF Phase 3,North Indian,Average,33
1694,Nikhil Food Point,Gurgaon,DLF Phase 3,"Chinese, North Indian",Average,19
309541,Plan B,Gurgaon,DLF Phase 3,"North Indian, Chinese, Continental",Average,132
18161587,Punjabi Zaika,Gurgaon,DLF Phase 3,"North Indian, Mughlai, Chinese",Average,74
18258475,Rasoi,Gurgaon,DLF Phase 3,"North Indian, Chinese",Average,6
313209,Roll's Royce,Gurgaon,DLF Phase 3,"Fast Food, North Indian",Average,42
302229,Shree Bikaner Misthan Bhandar,Gurgaon,DLF Phase 3,"Street Food, Mithai",Average,29
18441196,Smokey Pan,Gurgaon,DLF Phase 3,"North Indian, Greek, Mughlai",Average,14
18398610,Surprise O Meal,Gurgaon,DLF Phase 3,"Continental, North Indian, Chinese",Average,35
18237322,Tandoor on The Way,Gurgaon,DLF Phase 3,Fast Food,Average,45
309696,Tawa N Tandoor,Gurgaon,DLF Phase 3,"North Indian, Mughlai, Chinese",Average,51
18357544,The Paradise Biryani,Gurgaon,DLF Phase 3,"Biryani, North Indian",Average,22
18431563,The Royal,Gurgaon,DLF Phase 3,"Fast Food, Beverages",Average,15
18337747,Theka Desi Khaana,Gurgaon,DLF Phase 3,"North Indian, Chinese",Average,12
18258477,Tobasco Kitchen,Gurgaon,DLF Phase 3,"Fast Food, Pizza",Average,38
18396189,Tpot,Gurgaon,DLF Phase 3,"Fast Food, Beverages",Average,15
6915,Uncle's Cafe,Gurgaon,DLF Phase 3,"North Indian, Biryani, Fast Food, Chinese",Average,23
18233576,Welcome Cafeteria,Gurgaon,DLF Phase 3,"North Indian, Mughlai",Average,23
18256890,Yo Yo China Town,Gurgaon,DLF Phase 3,"Chinese, North Indian, South Indian",Average,31
18384115,Caterspoint,Gurgaon,DLF Phase 3,"Mexican, American, Healthy Food",Excellent,223
18352208,Bake-a-boo,Gurgaon,DLF Phase 3,Bakery,Good,55
4171,Burger Hut,Gurgaon,DLF Phase 3,"Burger, Fast Food, Chinese",Good,319
18238279,China Gatherings,Gurgaon,DLF Phase 3,"Chinese, Thai",Good,46
18286517,Crazy Bhukkhad,Gurgaon,DLF Phase 3,"North Indian, Chinese",Good,54
575,Deez Biryani & Kebabs,Gurgaon,DLF Phase 3,"Biryani, North Indian, Mughlai",Good,371
18280305,Fomads,Gurgaon,DLF Phase 3,"North Indian, Chinese",Good,26
18359286,Happy Beings,Gurgaon,DLF Phase 3,"North Indian, Mughlai, Chinese",Good,66
18450609,InstaDozza,Gurgaon,DLF Phase 3,South Indian,Good,28
18237324,Mom's Kitchen,Gurgaon,DLF Phase 3,North Indian,Good,27
18461214,The Baker's Bar  ... Bakery & Cafe,Gurgaon,DLF Phase 3,"Italian, Lebanese, Fast Food, Bakery",Good,29
18294226,Veg Ex,Gurgaon,DLF Phase 3,North Indian,Good,45
18383513,Volt - By Plan B,Gurgaon,DLF Phase 3,"Mediterranean, Mughlai, Thai, North Indian, Chinese",Good,19
18372311,ZASTY,Gurgaon,DLF Phase 3,"Continental, North Indian, Asian",Good,52
4172,Aahar,Gurgaon,DLF Phase 3,"North Indian, South Indian, Chinese",Poor,60
310525,Chicken Bytes,Gurgaon,DLF Phase 3,"North Indian, Mughlai, Chinese",Poor,34
300054,Flying Cakes,Gurgaon,DLF Phase 3,Bakery,Poor,136
301278,Punjabi Tadka,Gurgaon,DLF Phase 3,North Indian,Poor,43
18451182,Coldpress Company,Gurgaon,DLF Phase 3,"Healthy Food, Juices, Salad, Italian, Continental",Very Good,34
18384142,Crudo Juicery,Gurgaon,DLF Phase 3,"Beverages, Salad, Beverages",Very Good,33
18241498,First Eat,Gurgaon,DLF Phase 3,"Healthy Food, North Indian, Continental",Very Good,162
18265384,Zoe,Gurgaon,DLF Phase 3,"Juices, Beverages, Healthy Food",Very Good,217
311494,Dabba Meat,Gurgaon,DLF Phase 4,North Indian,Average,195
7078,Kashmiri Kitchen,Gurgaon,DLF Phase 4,Kashmiri,Average,210
307185,Rumi's Kitchen,Gurgaon,DLF Phase 4,"Biryani, Lucknowi, North Indian",Average,165
18371404,Baking Bad,Gurgaon,DLF Phase 4,"Italian, Pizza",Good,98
18281982,Bamboo Boat,Gurgaon,DLF Phase 4,"Japanese, Tibetan, Vietnamese, Korean",Good,115
311725,Big Jack's,Gurgaon,DLF Phase 4,"Continental, Burger, American",Good,129
18365994,Kebab Gali,Gurgaon,DLF Phase 4,"North Indian, Mughlai, Biryani",Good,164
18254524,Lucknow Mail,Gurgaon,DLF Phase 4,"Awadhi, North Indian, Mughlai",Good,86
18070480,Monster's Cafe,Gurgaon,DLF Phase 4,"Continental, North Indian, Chinese",Good,269
312261,Monty's Chicken Wings,Gurgaon,DLF Phase 4,Fast Food,Good,124
18433890,My Country Platter,Gurgaon,DLF Phase 4,"Asian, Chinese, North Indian",Good,61
18138434,SARA World Cuisine,Gurgaon,DLF Phase 4,"Italian, Fast Food",Good,90
303100,Wah! Amritsar,Gurgaon,DLF Phase 4,"North Indian, Mughlai",Good,213
18025125,World In A Box,Gurgaon,DLF Phase 4,"Healthy Food, European, Continental, Salad",Good,461
18425140,Bun Intended,Gurgaon,DLF Phase 4,"Burger, American, Fast Food",Very Good,93
18241497,Cafe Gatherings,Gurgaon,DLF Phase 4,"Cafe, Continental",Very Good,161
18153541,Cafe Soul Garden,Gurgaon,DLF Phase 4,"Cafe, Continental, Italian, Pizza",Very Good,255
18339049,Food O Gram,Gurgaon,DLF Phase 4,"North Indian, Mughlai",Very Good,88
18232093,Happy Hakka,Gurgaon,DLF Phase 4,"Chinese, Asian, Thai",Very Good,134
18361762,Kaiser,Gurgaon,DLF Phase 4,"North Indian, Mughlai",Very Good,152
18025098,Pizza Central,Gurgaon,DLF Phase 4,"Fast Food, Italian, Pizza",Very Good,151
18337913,Tasty Fare,Gurgaon,DLF Phase 5,"American, Fast Food",Average,42
18138446,Burger Point,Gurgaon,DLF Phase 5,"Burger, Fast Food",Good,39
18383447,Drifters Cafe,Gurgaon,DLF Phase 5,"Chinese, Thai, Asian",Good,40
18381262,Oh! Fudge,Gurgaon,DLF Phase 5,"Bakery, Desserts",Good,93
18349894,Anjlika,Gurgaon,"DLF South Point Mall, Golf Course Road","Bakery, Desserts, Fast Food",Average,7
304552,IZU,Gurgaon,"DLF South Point Mall, Golf Course Road","Japanese, Sushi",Average,129
4618,Sugar & Spice - Le Marche,Gurgaon,"DLF South Point Mall, Golf Course Road","Bakery, Fast Food",Average,107
307366,Bizibean,Gurgaon,"DLF South Point Mall, Golf Course Road",Cafe,Good,59
18366026,ChandChini,Gurgaon,"DLF South Point Mall, Golf Course Road","North Indian, Mithai, Chinese, Street Food",Good,40
9895,Coffee & Chai Co.,Gurgaon,"DLF South Point Mall, Golf Course Road","Italian, Mexican, Cafe",Good,296
18453035,Greek Food & Beyond,Gurgaon,"DLF South Point Mall, Golf Course Road","Greek, Mediterranean",Good,27
302455,Mediumwelldone,Gurgaon,"DLF South Point Mall, Golf Course Road","American, European, North Indian",Good,259
308248,Sonya Bakery Cafe,Gurgaon,"DLF South Point Mall, Golf Course Road","Bakery, Desserts, Beverages",Good,34
313047,Soul & Spice Co.,Gurgaon,"DLF South Point Mall, Golf Course Road","North Indian, Street Food, Beverages",Good,120
8241,7 Degrees Brauhaus,Gurgaon,"DLF South Point Mall, Golf Course Road","Continental, North Indian, European, Finger Food",Very Good,1193
18341926,Cafe Amaretto,Gurgaon,"DLF South Point Mall, Golf Course Road","Cafe, Italian, European, Bakery",Very Good,147
308023,Sibang Bakery,Gurgaon,"DLF South Point Mall, Golf Course Road","Bakery, Desserts, Beverages",Very Good,227
311486,The Hangout by 1861,Gurgaon,"DLF South Point Mall, Golf Course Road","Continental, American, Italian",Very Good,192
18138430,The Mad Teapot/The Wishing Chair,Gurgaon,"DLF South Point Mall, Golf Course Road","Cafe, Italian, Bakery",Very Good,83
18361778,Ninkasi Imperial Brews & Cookery,Gurgaon,"DLF Star Mall, Sector 30","North Indian, Asian, European",Very Good,77
9742,Zaffran,Gurgaon,"DLF Star Mall, Sector 30","North Indian, Mughlai",Very Good,229
7518,Spiritual Bar & Lounge-DoubleTree by Hilton,Gurgaon,"DoubleTree by Hilton, Sector 56","Pizza, Italian",Average,52
7516,The Food Store - DoubleTree by Hilton,Gurgaon,"DoubleTree by Hilton, Sector 56","European, Italian",Good,58
3586,Barista,Gurgaon,"DT City Centre Mall, MG Road",Cafe,Average,25
313264,Burger King,Gurgaon,"DT City Centre Mall, MG Road","Burger, Fast Food",Average,452
311805,Club Mojo,Gurgaon,"DT City Centre Mall, MG Road","North Indian, Chinese",Average,35
308897,KFC,Gurgaon,"DT City Centre Mall, MG Road","American, Fast Food, Burger",Average,134
2825,Not Just Paranthas,Gurgaon,"DT City Centre Mall, MG Road",North Indian,Average,426
9674,Shree Rathnam,Gurgaon,"DT City Centre Mall, MG Road","South Indian, North Indian, Chinese",Average,108
18276997,Mogli's Coffee,Gurgaon,"DT City Centre Mall, MG Road",Cafe,Good,35
18336180,Pind Balluchi,Gurgaon,"DT Mega Mall, DLF Phase 1","North Indian, Mughlai",Average,26
311061,Sip n Bite,Gurgaon,"DT Mega Mall, DLF Phase 1","North Indian, Chinese, Continental",Average,38
18312471,Abar Khabo,Gurgaon,"DT Mega Mall, DLF Phase 1",Bengali,Good,86
18378048,Moti Mahal Delux,Gurgaon,"DT Mega Mall, DLF Phase 1",North Indian,Good,29
18462584,The Lost Mughal,Gurgaon,"DT Mega Mall, DLF Phase 1","North Indian, Mughlai, Biryani",Good,43
5019,Fortune Deli - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road",Bakery,Good,42
4719,India on my Plate - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road","North Indian, Mughlai",Very Good,111
305400,Orchid - Fortune Select Global,Gurgaon,"Fortune Select Global, MG Road","North Indian, Chinese, Continental",Average,20
309141,Hungry Buffoons,Gurgaon,"Global Foyer Mall, Golf Course Road","North Indian, Italian, Mexican",Average,24
302880,Karim's,Gurgaon,"Global Foyer Mall, Golf Course Road","Mughlai, North Indian",Average,261
303960,Manhattan Brewery & Bar Exchange,Gurgaon,"Global Foyer Mall, Golf Course Road","Finger Food, American, Continental, North Indian, Italian",Excellent,2093
9773,Di Miso,Gurgaon,"Global Foyer Mall, Golf Course Road","Korean, Japanese, Chinese, Asian",Good,38
309125,Kuuraku,Gurgaon,"Global Foyer Mall, Golf Course Road",Japanese,Good,106
18463965,Vapour Bar Exchange,Gurgaon,"Global Foyer Mall, Golf Course Road","Continental, Finger Food, Chinese, North Indian",Good,31
18408054,19 Flavours Biryani,Gurgaon,"Global Foyer Mall, Golf Course Road","Mughlai, Hyderabadi",Very Good,84
2091,Bhai Ji Foods,Gurgaon,Golf Course Road,"North Indian, Chinese",Average,165
305790,Captain Bill$ Deliverz,Gurgaon,Golf Course Road,"North Indian, Chinese, Fast Food",Average,185
3445,Curry n Phulka,Gurgaon,Golf Course Road,"North Indian, Chinese",Average,48
312111,Jaguar,Gurgaon,Golf Course Road,"Chinese, North Indian",Average,14
2475,Jalsa Lounge,Gurgaon,Golf Course Road,"North Indian, Chinese",Average,37
18361772,Lord of Grillz,Gurgaon,Golf Course Road,"Chinese, North Indian, Italian, Continental",Average,30
308553,Midnight Cravings Beyond Control,Gurgaon,Golf Course Road,"North Indian, Mughlai, Chinese",Average,336
307043,Outback,Gurgaon,Golf Course Road,"Continental, North Indian",Average,106
307304,The Cinnamon Kitchen,Gurgaon,Golf Course Road,"North Indian, Chinese",Average,50
18427868,Dudleys,Gurgaon,Golf Course Road,"American, Continental, Burger",Excellent,150
2148,56 Ristorante Italiano,Gurgaon,Golf Course Road,Italian,Good,416
18450874,All Time Cafe,Gurgaon,Golf Course Road,"North Indian, Chinese, Thai",Good,32
18408063,Baba's,Gurgaon,Golf Course Road,"North Indian, Mughlai",Good,110
18393697,Chilli Indiana,Gurgaon,Golf Course Road,Italian,Good,74
8931,Go Kylin,Gurgaon,Golf Course Road,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",Good,81
306880,Just for Chai,Gurgaon,Golf Course Road,Cafe,Good,116
18408031,Kabab Mistri,Gurgaon,Golf Course Road,"North Indian, Mughlai, Biryani",Good,36
304897,Nashta,Gurgaon,Golf Course Road,"Healthy Food, Continental",Good,224
309136,Nooba,Gurgaon,Golf Course Road,Chinese,Good,148
307580,Side Wok,Gurgaon,Golf Course Road,"Burmese, Chinese, Japanese, Malaysian, Thai",Good,280
18430557,Takamaka,Gurgaon,Golf Course Road,"North Indian, Continental, Italian",Good,67
18441771,The Ark,Gurgaon,Golf Course Road,"Seafood, Mediterranean",Good,45
18460311,The Gathering Hut,Gurgaon,Golf Course Road,"North Indian, Chinese",Good,27
18161583,Wangchuk's Ladakhi Kitchen,Gurgaon,Golf Course Road,"Tibetan, Nepalese",Good,241
18237346,Daawat-e-Kashmir,Gurgaon,Golf Course Road,"Kashmiri, Mughlai",Very Good,146
311662,La Pino'z Pizza,Gurgaon,Golf Course Road,"Pizza, Mexican, Chinese, Italian",Very Good,259
18430602,The Diet Kitchen,Gurgaon,Golf Course Road,"Continental, Healthy Food",Very Good,20
5172,Om Sweets & Snacks,Gurgaon,"Hong Kong Bazaar Mall, Sector 57, Gurgaon","North Indian, South Indian, Street Food, Mithai",Average,138
6643,Subway,Gurgaon,"Hong Kong Bazaar Mall, Sector 57, Gurgaon","American, Fast Food, Salad, Healthy Food",Average,101
300978,Taste of Tamil Nadu,Gurgaon,"Hong Kong Bazaar Mall, Sector 57, Gurgaon","South Indian, Chinese, North Indian",Average,94
311640,The Bridge - Hotel Clark Inn Gurgaon,Gurgaon,"Hotel Clark Inn, Sector 15","North Indian, Chinese",Average,7
311629,Illusion The Lounge Bar - Hotel Clark Inn Gurgaon,Gurgaon,"Hotel Clark Inn, Sector 15","North Indian, Chinese",Not rated,2
303430,Gardenia - Hotel Grenville,Gurgaon,"Hotel Grenville, MG Road","North Indian, Continental, Chinese",Average,15
303486,Call For Cuisine - Hotel Grenville,Gurgaon,"Hotel Grenville, MG Road","North Indian, Chinese",Not rated,2
309423,Armory - Hotel Haut.Monde,Gurgaon,"Hotel Haute.Monde, Sector 15",Finger Food,Average,6
309421,Citron - Hotel Haut.Monde,Gurgaon,"Hotel Haute.Monde, Sector 15","North Indian, Chinese, Continental",Average,13
308390,Gabbar Meals,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon","North Indian, Mughlai",Average,260
308473,McDonald's,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon","Fast Food, Burger",Average,90
308997,Crust Bistro,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon","Italian, Pizza",Good,144
308470,Dunkin' Donuts,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon","Burger, Desserts, Fast Food",Good,243
308477,Kabab Roll Cafe,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon","North Indian, Mughlai",Good,121
307786,Starbucks,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon",Cafe,Good,183
308447,Eggers Madhouse,Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon",Fast Food,Very Good,647
17977796,Gallery CafÌ© - Hyatt Place,Gurgaon,Hyatt Place Gurgaon,Cafe,Good,73
17977757,Coffee to Cocktail Bar - Hyatt Place,Gurgaon,Hyatt Place Gurgaon,Drinks Only,Not rated,0
4256,Spice It - Hotel IBIS,Gurgaon,"IBIS Hotel, Golf Course Road","Fast Food, North Indian, Chinese",Average,96
18306548,Nukkadwala,Gurgaon,"JMD Megapolis Mall, Sohna Road","Fast Food, Street Food",Average,41
5032,Power Play Resto Bar,Gurgaon,"JMD Regent Arcade Mall, MG Road","North Indian, American, Italian",Average,91
7472,Daikichi,Gurgaon,"JMD Regent Arcade Mall, MG Road",Japanese,Good,70
302336,The Atrium - By Jukaso It Suites,Gurgaon,"Jukaso It Suites, Sector 14","Asian, Bakery",Average,21
8413,Delhi - Kingdom of Dreams,Gurgaon,"Kingdom of Dreams, Sector 29",Street Food,Good,364
8437,Lucknow - Kingdom of Dreams,Gurgaon,"Kingdom of Dreams, Sector 29",Lucknowi,Good,179
8019,Longitude 77å¡03' Bar - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, MG Road",Finger Food,Average,23
307416,I-Kandy - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, MG Road",Finger Food,Good,218
18369743,Bella Cucina - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, MG Road",Italian,Very Good,38
307533,Bar Code - Leisure Inn,Gurgaon,"Leisure Inn, Sector 14, Gurgaon",Finger Food,Average,6
307225,Bites - Leisure Inn,Gurgaon,"Leisure Inn, Sector 14, Gurgaon","North Indian, Continental, Asian",Average,19
307426,Outback Bar and Grill - Leisure Inn,Gurgaon,"Leisure Inn, Sector 14, Gurgaon","North Indian, Finger Food",Average,10
6700,Citrus Cafe - Lemon Tree Premier,Gurgaon,"Lemon Tree Premier, Sector 29","North Indian, Continental, Chinese",Average,137
300538,Ammu's South Indian Restaurant,Gurgaon,MG Road,South Indian,Average,45
4879,Barista,Gurgaon,MG Road,Cafe,Average,22
18198441,Bengali By Nature,Gurgaon,MG Road,"Fast Food, Chinese, Bengali",Average,38
18334445,Burger Planet,Gurgaon,MG Road,"North Indian, Chinese, Fast Food",Average,21
302920,Cafe Coffee Day,Gurgaon,MG Road,Cafe,Average,20
18430882,Chini Bowl,Gurgaon,MG Road,"Chinese, Thai, Japanese, Tibetan",Average,15
313204,E Yum,Gurgaon,MG Road,"Continental, Italian, Mexican",Average,69
303477,Handi X-Press,Gurgaon,MG Road,"North Indian, Chinese, Mughlai",Average,75
5230,Ion Club & Dining Lounge,Gurgaon,MG Road,"Continental, North Indian, Mughlai, Chinese",Average,115
3582,Komachi,Gurgaon,MG Road,Japanese,Average,39
303470,Mehfil-e-Handi,Gurgaon,MG Road,"North Indian, Chinese, Mughlai",Average,36
429,Mezbaan's,Gurgaon,MG Road,"North Indian, Mughlai, Chinese",Average,61
18034040,Mini Mahal Delux,Gurgaon,MG Road,"North Indian, Chinese",Average,23
17953932,Pita Pan,Gurgaon,MG Road,"Arabian, Lebanese",Average,82
312668,SBar Club & Lounge,Gurgaon,MG Road,Finger Food,Average,13
997,China Club,Gurgaon,MG Road,"Chinese, Asian",Good,283
2144,Coriander Leaf,Gurgaon,MG Road,"Mughlai, Pakistani, North Indian",Good,665
305682,Doughlicious,Gurgaon,MG Road,"Bakery, Desserts, Fast Food",Good,69
17953934,FreshMenu,Gurgaon,MG Road,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",Good,198
3855,L'Angoor,Gurgaon,MG Road,"American, Seafood, Italian, Japanese, Thai",Good,57
310445,The Cakelicious Factory,Gurgaon,MG Road,"Bakery, Desserts, Fast Food",Good,43
892,Green's,Gurgaon,MG Road,"Chinese, North Indian, South Indian, Street Food",Poor,31
2056,New Zaika,Gurgaon,MG Road,"North Indian, Chinese",Poor,35
307509,Love Is Cakes,Gurgaon,MG Road,Bakery,Very Good,246
797,Costa Coffee,Gurgaon,"MGF Mega City Mall, MG Road",Cafe,Average,31
308013,Uforia,Gurgaon,"MGF Mega City Mall, MG Road","Continental, Asian, North Indian, Italian",Good,240
2760,Vapour Pub & Brewery,Gurgaon,"MGF Mega City Mall, MG Road","Finger Food, Continental, North Indian, Italian, Chinese",Good,1902
8913,Pirates of Grill,Gurgaon,"MGF Mega City Mall, MG Road","North Indian, Continental, Mughlai, Asian",Very Good,2806
311759,Barista Creme Lavazza,Gurgaon,"MGF Metropolis Mall, MG Road",Cafe,Average,13
18446889,Frozen Adda,Gurgaon,"MGF Metropolis Mall, MG Road","Ice Cream, Desserts",Average,5
9957,McDonald's,Gurgaon,"MGF Metropolis Mall, MG Road","Fast Food, Burger",Average,68
308840,Mr Idli Xpress,Gurgaon,"MGF Metropolis Mall, MG Road","South Indian, Chinese",Average,120
18432226,buÌ©no,Gurgaon,"MGF Metropolis Mall, MG Road","Cafe, American, Desserts, Italian, Bakery",Good,18
311777,Starbucks,Gurgaon,"MGF Metropolis Mall, MG Road",Cafe,Good,66
2064,Al Kabab,Gurgaon,"MGF Metropolitan Mall, MG Road","North Indian, Mughlai",Average,67
311758,Bangkok 1,Gurgaon,"MGF Metropolitan Mall, MG Road",Thai,Average,40
514,Barista,Gurgaon,"MGF Metropolitan Mall, MG Road",Cafe,Average,39
18408212,Cafe Cravings,Gurgaon,"MGF Metropolitan Mall, MG Road","Cafe, Italian",Average,19
2061,Hello Sichuan,Gurgaon,"MGF Metropolitan Mall, MG Road",Chinese,Average,42
2458,McDonald's,Gurgaon,"MGF Metropolitan Mall, MG Road","Fast Food, Burger",Average,234
420,Rajasthali,Gurgaon,"MGF Metropolitan Mall, MG Road","Gujarati, Rajasthani",Average,501
1599,Street Foods by Punjab Grill,Gurgaon,"MGF Metropolitan Mall, MG Road","Street Food, North Indian",Average,61
159,Subway,Gurgaon,"MGF Metropolitan Mall, MG Road","American, Fast Food, Salad, Healthy Food",Average,81
